Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure,Total_Spend,Total_Purchases,Family_Size,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Cluster
1971,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,0,1,55,4638.0,1702,15,1,False,False,False,True,False,True,False,False,False,False,False,1
1975,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,51,4578.0,820,21,3,False,True,False,False,False,False,False,False,True,False,False,0
1982,42081.0,1,0,,86,175,10,110,54,6,27,2,6,3,4,6,0,0,44,4648.0,382,13,2,False,True,False,False,False,False,True,False,False,False,False,2
1989,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,0,0,37,4429.0,2069,19,1,False,False,True,False,False,False,False,False,True,False,False,1
1985,31158.0,1,0,,62,25,6,16,20,0,5,2,2,0,3,8,0,0,41,4648.0,72,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1968,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,0,58,4400.0,732,20,2,False,True,False,False,False,True,False,False,False,False,False,0
1974,69719.0,0,0,,99,273,86,208,177,14,43,1,2,3,5,1,0,0,52,4648.0,801,10,1,False,True,False,False,False,False,False,True,False,False,False,1
1949,49160.0,0,1,,29,122,21,43,25,10,15,2,3,1,6,6,0,0,77,4648.0,236,10,2,False,True,False,False,False,True,False,False,False,False,False,0
1954,90933.0,0,0,,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,72,4648.0,1685,14,1,False,False,False,True,False,False,False,True,False,False,False,1
1945,113734.0,0,0,,9,6,2,3,1,262,3,0,27,0,0,1,0,0,81,4648.0,277,27,1,False,False,False,True,False,False,False,True,False,False,False,1
1983,22148.0,0,0,,16,15,5,14,0,4,11,1,1,0,3,7,0,0,43,4648.0,49,4,1,False,True,False,False,False,False,False,True,False,False,False,2
1987,73395.0,0,0,,94,272,7,80,20,7,11,1,4,4,6,2,0,0,39,4648.0,397,14,1,False,False,True,False,False,False,True,False,False,False,False,2
1971,29819.0,1,0,,77,9,1,24,2,1,2,3,3,0,3,6,0,0,55,4648.0,39,6,2,False,True,False,False,False,True,False,False,False,False,False,2
1968,45688.0,0,1,,20,279,0,18,0,0,9,2,3,1,8,4,0,0,58,4648.0,306,12,2,False,True,False,False,False,False,True,False,False,False,False,0
1971,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,55,4670.0,1028,24,2,False,False,False,True,False,False,True,False,False,False,False,0
1986,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,40,4343.0,70,6,2,False,True,False,False,False,False,False,False,True,False,False,2
1959,35701.0,0,0,,36,21,1,9,7,3,5,1,1,0,3,6,0,0,67,4648.0,46,4,1,False,True,False,False,False,False,True,False,False,False,False,2
1980,31535.0,1,0,,95,15,4,13,0,0,19,1,1,1,2,7,0,0,46,4648.0,51,4,2,False,False,True,False,False,False,True,False,False,False,False,2
1960,92556.0,0,0,,32,493,183,352,184,23,28,0,3,5,13,0,0,0,66,4648.0,1263,21,1,False,False,False,False,False,False,False,False,True,False,False,1
1970,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,0,56,4911.0,1490,20,2,False,True,False,False,False,False,False,True,False,False,False,1
1967,77870.0,0,1,,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,59,4648.0,1815,15,2,False,True,False,False,False,False,True,False,False,False,False,1
1963,52278.0,0,1,,24,953,0,71,0,0,174,6,10,5,10,8,0,0,63,4648.0,1198,25,2,False,False,False,True,False,False,False,False,False,True,False,0
1968,57107.0,0,1,,44,159,0,120,0,0,137,7,4,4,8,8,0,1,58,4648.0,416,16,2,False,True,False,False,False,False,False,True,False,False,False,0
1981,36038.0,1,0,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,45,4648.0,47,6,2,False,False,False,True,False,False,False,True,False,False,False,2
1965,34230.0,1,1,,72,15,0,4,0,0,2,1,1,0,2,7,0,0,61,4648.0,21,3,3,False,False,False,True,False,False,False,False,True,False,False,2
1977,31878.0,0,1,,7,23,4,5,10,5,23,1,1,0,4,3,0,0,49,4648.0,70,5,2,False,False,False,False,False,False,False,True,False,False,False,2
1972,70932.0,0,1,,57,200,193,100,46,185,185,2,6,2,12,3,0,0,54,4648.0,909,20,2,False,False,False,False,False,False,True,False,False,False,False,1
1956,91249.0,0,0,,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,70,4648.0,1676,22,1,False,True,False,False,False,False,False,True,False,False,False,1
1943,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,83,4820.0,1735,25,1,False,False,True,False,False,False,False,True,False,False,False,1
1959,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,1,0,67,4617.0,1191,27,3,False,True,False,False,False,False,False,True,False,False,False,0
1977,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,49,4701.0,24,4,2,False,False,True,False,False,False,True,False,False,False,False,2
1970,70617.0,0,0,,45,353,61,753,40,46,27,1,3,3,7,2,0,0,56,4648.0,1280,13,1,False,True,False,False,False,False,True,False,False,False,False,1
1957,64849.0,0,0,,42,652,48,350,94,84,108,1,9,3,6,5,0,1,69,4648.0,1336,18,1,False,True,False,False,False,False,False,True,False,False,False,1
1965,62694.0,1,1,,29,379,6,157,25,91,91,5,9,3,7,7,0,0,61,4648.0,749,19,3,False,False,True,False,False,False,True,False,False,False,False,0
1974,61917.0,1,1,,83,46,4,36,2,2,1,1,2,0,4,5,0,0,52,4648.0,91,6,3,False,False,False,True,False,False,True,False,False,False,False,2
1947,67472.0,0,1,,93,162,31,127,8,17,69,2,4,2,7,3,0,0,79,4648.0,414,13,2,False,False,False,True,False,False,True,False,False,False,False,0
1982,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,44,4283.0,44,6,2,False,False,True,False,False,False,True,False,False,False,False,2
1968,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,58,4461.0,63,6,3,False,False,True,False,False,False,True,False,False,False,False,2
1951,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,75,4614.0,901,21,2,False,True,False,False,False,False,True,False,False,False,False,1
1975,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,51,5035.0,38,4,3,False,False,False,False,False,False,False,False,True,False,False,2
1956,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,1,70,4554.0,455,15,2,False,False,False,True,False,False,False,True,False,False,False,0
1949,54356.0,0,1,,62,710,15,30,20,0,0,3,11,2,8,8,0,1,77,4648.0,775,21,2,False,False,False,True,False,False,False,False,False,True,False,0
1959,34242.0,0,1,,25,8,2,4,0,0,1,1,0,0,3,5,0,0,67,4648.0,15,3,2,False,False,True,False,False,False,True,False,False,False,False,2
1973,25410.0,1,0,,48,2,2,4,13,13,4,1,1,0,4,4,0,0,53,4648.0,38,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1984,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,42,4312.0,1512,21,1,False,False,False,True,False,False,True,False,False,False,False,1
1950,28320.0,0,1,,68,19,1,14,3,2,4,1,1,0,3,8,0,0,76,4648.0,43,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1977,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,49,5006.0,42,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1984,72570.0,0,0,,67,274,83,216,151,141,224,1,4,6,12,1,0,0,42,4648.0,1089,22,1,False,True,False,False,False,False,True,False,False,False,False,1
1976,34529.0,1,0,,94,68,6,38,3,6,41,2,2,2,3,7,0,0,50,4648.0,162,7,2,False,False,True,False,False,False,True,False,False,False,False,2
1951,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,75,4677.0,1272,17,1,False,True,False,False,False,False,False,False,False,True,False,1
1982,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,1,44,5154.0,1173,18,1,False,True,False,False,False,False,True,False,False,False,False,1
1974,83891.0,0,1,,24,217,38,350,111,85,15,1,4,7,10,1,0,0,52,4648.0,816,21,2,False,False,True,False,False,False,True,False,False,False,False,1
1968,36065.0,1,1,,54,18,7,34,10,2,3,3,3,0,3,8,0,0,58,4648.0,74,6,3,False,True,False,False,False,False,False,True,False,False,False,2
1940,51141.0,0,0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,86,4611.0,157,8,1,False,False,False,True,False,False,False,True,False,False,False,2
1976,56939.0,0,1,,19,256,34,103,90,29,49,2,3,3,10,3,0,0,50,4648.0,561,16,2,False,True,False,False,False,False,True,False,False,False,False,0
1951,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,75,4126.0,1336,18,1,False,True,False,False,False,False,False,True,False,False,False,1
1976,72335.0,0,0,,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,50,4648.0,2092,22,1,False,False,False,True,False,False,False,False,True,False,False,1
1964,61798.0,0,0,,13,338,4,89,11,8,13,1,4,2,9,4,0,0,62,4648.0,463,15,1,False,False,False,True,False,False,False,True,False,False,False,0
1950,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,76,4401.0,1130,16,1,False,False,False,True,False,False,False,False,False,True,False,1
1976,29478.0,1,0,,59,8,0,7,3,1,1,1,1,0,3,6,0,0,50,4648.0,20,4,2,False,True,False,False,False,False,False,False,True,False,False,2
1956,46998.0,0,1,,55,172,41,86,45,6,27,5,5,3,5,7,0,0,70,4648.0,377,13,2,False,True,False,False,False,False,False,True,False,False,False,0
1990,96843.0,0,0,,60,448,71,951,40,17,17,1,6,11,10,2,0,1,36,4648.0,1544,27,1,False,True,False,False,False,False,False,True,False,False,False,1
1965,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,61,4764.0,1012,23,2,False,False,True,False,False,False,True,False,False,False,False,1
1962,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,64,4580.0,1766,14,1,False,False,False,True,False,False,False,False,False,True,False,1
1978,44359.0,1,1,,19,20,0,14,7,3,1,3,2,0,4,3,0,0,48,4648.0,45,6,3,False,True,False,False,False,False,True,False,False,False,False,2
1952,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,1,74,4674.0,161,7,3,False,True,False,False,False,False,False,True,False,False,False,2
1966,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,60,4344.0,144,7,2,False,True,False,False,False,True,False,False,False,False,False,2
1947,74485.0,0,0,,58,499,149,815,173,49,49,1,6,7,12,3,0,0,79,4648.0,1734,25,1,False,True,False,False,False,False,False,False,True,False,False,1
1972,64474.0,0,1,,59,381,35,172,56,86,93,2,8,2,10,5,0,0,54,4648.0,823,20,2,False,True,False,False,False,False,False,False,True,False,False,0
1963,77226.0,0,1,,29,631,43,239,128,76,21,2,6,8,12,3,0,0,63,4648.0,1138,26,2,False,True,False,False,False,False,False,False,True,False,False,1
1949,72643.0,0,0,,60,526,80,553,123,94,53,1,3,10,7,2,0,1,77,4648.0,1429,20,1,False,True,False,False,False,False,False,False,False,True,False,1
1978,85738.0,0,0,,41,913,26,376,17,26,13,1,3,6,11,1,0,0,48,4648.0,1371,20,1,False,False,True,False,False,False,False,False,True,False,False,1
1966,55686.0,0,1,,27,673,0,199,37,47,26,2,6,3,5,4,0,0,60,4648.0,982,14,2,False,True,False,False,False,True,False,False,False,False,False,0
1983,39062.0,1,0,,28,23,0,9,0,0,12,1,1,0,3,4,0,0,43,4648.0,44,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1975,40794.0,0,1,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,51,4645.0,434,14,2,False,True,False,False,False,False,True,False,False,False,False,0
1969,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,57,4700.0,359,25,2,False,True,False,False,False,False,True,False,False,False,False,0
1963,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,63,5157.0,576,16,1,False,False,False,False,False,False,True,False,False,False,False,1
1968,38236.0,1,1,,2,58,0,18,2,0,10,4,3,0,4,7,0,0,58,4648.0,88,7,3,False,False,False,True,False,False,False,True,False,False,False,2
1979,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,1,47,4188.0,63,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1984,31385.0,1,0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,0,1,42,5063.0,27,3,2,False,False,True,False,False,False,False,True,False,False,False,2
1984,24570.0,1,0,,97,28,34,62,11,14,44,3,4,0,4,9,0,0,42,4648.0,193,8,2,False,True,False,False,False,False,True,False,False,False,False,2
1951,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,75,4129.0,2211,21,1,False,True,False,False,False,False,True,False,False,False,False,1
1962,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,64,4551.0,140,7,2,False,False,True,False,False,False,True,False,False,False,False,2
1975,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,51,4494.0,415,14,3,False,True,False,False,False,False,False,True,False,False,False,0
1978,57113.0,1,1,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,48,4677.0,263,10,3,False,True,False,False,False,False,True,False,False,False,False,2
1991,51373.0,0,0,,37,83,2,101,64,26,117,1,3,5,3,4,0,0,35,4648.0,393,11,1,False,True,False,False,False,False,True,False,False,False,False,2
1986,23477.0,1,0,,39,38,15,54,3,8,29,3,3,0,4,8,0,0,40,4648.0,147,7,2,False,True,False,False,False,False,True,False,False,False,False,2
1956,58116.0,0,1,,38,228,19,130,4,11,51,2,3,3,8,2,0,0,70,4648.0,443,14,2,False,True,False,False,False,False,True,False,False,False,False,0
1963,72968.0,0,0,,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,63,4648.0,1958,18,1,False,False,False,True,False,True,False,False,False,False,False,1
1971,39791.0,0,1,,89,85,15,27,13,13,21,2,3,1,4,7,0,0,55,4648.0,174,8,2,False,False,True,False,False,False,True,False,False,False,False,2
1947,91712.0,0,0,,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,79,4648.0,2217,27,1,False,False,True,False,False,False,False,True,False,False,False,1
1958,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,68,4402.0,1691,15,2,False,True,False,False,False,False,False,True,False,False,False,1
1960,13672.0,1,1,,86,6,2,9,2,1,5,2,1,0,3,8,0,0,66,4648.0,25,4,3,False,True,False,False,False,False,False,False,True,False,False,2
1980,96547.0,0,0,,4,448,21,125,52,101,62,0,7,6,8,2,0,1,46,4648.0,809,21,1,False,False,False,False,False,False,True,False,False,False,False,1
1975,79205.0,0,0,,73,504,23,117,179,28,44,1,6,5,4,4,0,1,51,4648.0,895,15,1,False,True,False,False,False,False,True,False,False,False,False,1
1975,56559.0,0,1,,46,226,22,133,41,31,31,3,4,3,8,4,0,0,51,4648.0,484,15,2,False,False,False,True,False,False,False,False,True,False,False,0
1973,32644.0,1,0,,38,239,3,141,0,7,23,4,7,1,6,8,0,0,53,4648.0,413,14,2,False,False,False,True,False,False,True,False,False,False,False,2
1980,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,46,4433.0,331,11,2,False,False,False,False,False,False,False,True,False,False,False,0
1970,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,56,4615.0,25,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1967,28420.0,1,0,,36,4,2,5,2,0,0,1,1,0,2,6,0,0,59,4648.0,13,3,2,False,False,False,True,False,True,False,False,False,False,False,2
1970,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,1,56,5035.0,115,7,2,False,True,False,False,False,False,True,False,False,False,False,2
1966,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,60,4125.0,16,3,1,False,True,False,False,False,False,False,True,False,False,False,2
1977,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,49,4638.0,52,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1970,63684.0,0,1,,61,575,80,428,208,93,80,3,8,4,8,5,0,0,56,4648.0,1464,20,2,False,True,False,False,False,False,True,False,False,False,False,1
1964,41638.0,0,1,,68,315,0,31,4,0,91,4,5,5,3,8,0,0,62,4648.0,441,13,2,False,True,False,False,False,True,False,False,False,False,False,0
1959,68805.0,0,1,,73,182,2,49,17,13,20,1,3,1,7,2,0,0,67,4648.0,283,11,2,False,False,False,True,False,True,False,False,False,False,False,0
1966,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,60,4431.0,747,20,2,False,False,False,True,False,False,False,False,True,False,False,0
1958,71964.0,0,0,,81,587,51,932,180,34,86,1,5,6,5,3,0,0,68,4648.0,1870,16,1,False,True,False,False,False,True,False,False,False,False,False,1
1986,39146.0,1,0,,1,94,1,33,13,12,12,3,4,0,4,8,0,0,40,4648.0,165,8,2,False,True,False,False,False,False,False,True,False,False,False,2
1977,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,49,4671.0,1941,23,1,False,True,False,False,False,False,False,False,True,False,False,1
1981,34445.0,0,0,,92,228,122,122,208,129,30,6,11,2,8,9,0,0,45,4648.0,839,21,1,True,False,False,False,False,False,True,False,False,False,False,1
1958,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,1,68,5006.0,1655,24,1,False,True,False,False,False,False,False,True,False,False,False,1
1983,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,1,43,4827.0,66,5,1,False,True,False,False,False,False,True,False,False,False,False,2
1967,27943.0,1,1,,89,12,1,16,4,1,3,3,2,0,3,8,0,0,59,4648.0,37,5,3,False,True,False,False,False,False,False,False,True,False,False,2
1951,22263.0,1,1,,31,17,0,2,0,0,2,2,1,0,3,6,1,0,75,4648.0,21,4,3,False,True,False,False,False,True,False,False,False,False,False,2
1972,30261.0,1,2,,75,8,0,5,0,3,6,1,0,0,3,8,0,0,54,4648.0,22,3,4,False,True,False,False,False,False,False,False,True,False,False,2
1978,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,48,4129.0,78,6,2,False,True,False,False,False,False,False,False,True,False,False,2
1982,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,44,4706.0,79,5,2,False,False,True,False,False,False,True,False,False,False,False,2
1956,48195.0,1,1,,53,106,27,68,52,7,5,6,4,2,5,6,0,0,70,4648.0,265,11,3,False,True,False,False,False,False,True,False,False,False,False,0
1952,77027.0,0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,74,4343.0,1175,17,2,False,False,True,False,False,False,True,False,False,False,False,0
1965,71322.0,0,1,,57,753,43,226,69,10,204,2,8,5,13,4,0,0,61,4648.0,1305,26,2,False,False,False,True,False,False,True,False,False,False,False,0
1979,32765.0,1,0,,49,13,3,17,7,3,3,2,2,0,4,5,0,0,47,4648.0,46,6,2,False,False,True,False,False,False,True,False,False,False,False,2
1953,23272.0,0,0,,29,19,3,6,4,2,12,1,1,0,3,4,0,0,73,4648.0,46,4,1,False,True,False,False,False,True,False,False,False,False,False,2
1949,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,0,1,77,5005.0,874,22,2,False,False,True,False,False,False,False,False,True,False,False,0
1985,7500.0,1,0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,41,5188.0,100,6,2,False,False,False,False,False,False,False,False,True,False,False,2
1947,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,0,1,79,4554.0,930,23,2,False,False,False,True,False,False,False,False,False,True,False,0
1955,67225.0,0,1,,4,315,35,322,46,7,143,3,7,2,11,5,0,0,71,4648.0,868,20,2,False,True,False,False,False,False,True,False,False,False,False,0
1976,17649.0,1,0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,50,4485.0,45,6,2,False,True,False,False,False,False,True,False,False,False,False,2
1975,55914.0,0,1,,32,384,60,364,119,101,232,4,11,6,8,7,0,0,51,4648.0,1260,25,2,False,True,False,False,False,False,False,False,True,False,False,1
1984,40059.0,1,0,,82,110,29,92,28,10,145,1,6,2,3,8,0,0,42,4648.0,414,11,2,False,True,False,False,False,False,True,False,False,False,False,2
1950,60905.0,0,1,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,76,4698.0,392,13,2,False,True,False,False,False,False,False,False,True,False,False,0
1977,75330.0,1,1,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,49,5095.0,1109,25,3,False,True,False,False,False,False,True,False,False,False,False,0
1951,60689.0,0,1,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,75,4824.0,639,18,2,False,True,False,False,False,False,False,True,False,False,False,0
1984,38680.0,1,0,,97,11,0,36,15,5,12,1,2,0,3,7,0,0,42,4648.0,79,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1982,61416.0,0,0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,0,0,44,4616.0,1665,23,1,False,True,False,False,False,False,False,False,True,False,False,1
1991,49767.0,0,0,2013-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,35,4794.0,692,17,1,False,True,False,False,False,False,False,True,False,False,False,1
1970,83273.0,1,2,,98,433,89,650,16,102,102,10,4,6,9,7,0,0,56,4648.0,1392,19,4,False,True,False,False,False,False,False,True,False,False,False,0
1981,29009.0,1,0,,19,6,6,15,10,5,2,2,2,0,3,6,0,0,45,4648.0,44,5,2,False,True,False,False,False,False,True,False,False,False,False,2
1979,45057.0,1,0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,47,4818.0,50,5,2,False,False,True,False,False,False,True,False,False,False,False,2
1971,37150.0,1,0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,55,4882.0,467,13,2,False,True,False,False,False,False,True,False,False,False,False,0
1970,43020.0,1,0,,79,45,7,99,4,25,43,3,4,1,4,6,0,0,56,4648.0,223,9,2,False,True,False,False,False,False,False,True,False,False,False,2
1959,53154.0,0,1,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,67,4216.0,158,8,2,False,True,False,False,False,False,True,False,False,False,False,2
1973,65308.0,0,0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,53,4517.0,1211,27,1,False,True,False,False,False,False,True,False,False,False,False,1
1970,76467.0,1,0,,44,676,161,426,210,44,58,2,2,5,5,6,0,1,56,4648.0,1575,12,2,False,True,False,False,False,False,False,True,False,False,False,1
1947,81044.0,0,0,,0,450,26,535,73,98,26,1,5,6,10,1,0,0,79,4648.0,1208,21,1,False,False,False,False,False,False,True,False,False,False,False,1
1951,32871.0,1,1,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,75,4584.0,43,4,3,False,True,False,False,False,False,True,False,False,False,False,2
1975,55801.0,1,1,,35,367,4,51,6,4,95,6,7,2,6,7,0,0,51,4648.0,527,15,3,False,True,False,False,False,False,False,True,False,False,False,0
1959,76320.0,0,1,,49,526,35,214,69,53,35,2,6,3,4,2,0,0,67,4648.0,932,13,2,False,True,False,False,False,False,False,False,False,True,False,0
